"","amp_coeff","peak_time"
"AT2G26530",21.3111989732457,4.36203324330031
"AT2G26560",48.1723673252637,4.88016250815633
"AT2G26640",-8.2003578800202,6.49268072403155
"AT2G26650",45.7518850303315,8.95225837083453
"AT2G26690",-3.75583162414551,5.93402500982023
"AT2G26730",-11.2809069078677,6.32658812062588
"AT2G27050",-8.76739115535806,6.54573082261935
"AT2G27060",-4.62038526499096,5.31685912322351
"AT2G27080",14.8059922061057,4.00748055358819
"AT2G27130",-11.0034057962105,6.76929705191137
"AT2G27310",17.7606707995537,5.40526132516407
"AT2G27385",-14.0669064814367,6.60396638361373
"AT2G27500",19.4548582094919,6.09268004464561
"AT2G27580",21.5849729152042,6.42241398526464
"AT2G27660",17.97987363666,4.88584650112921
"AT2G27690",93845.3995777553,346.256524518331
"AT2G27770",-90136.2845457623,101.787807382892
"AT2G27830",7.21531758622655,3.60478990754422
"AT2G28080",9.49224422508975,4.5121378985787
"AT2G28105",-46266.3791027643,282.421939264659
"AT2G28150",-21.6574536269349,7.06464485931898
"AT2G28210",22.1193682378719,7.05366074893059
"AT2G28230",-25999.0712662847,336.293589248943
"AT2G28310",-78.1348330958053,12.7366008232194
"AT2G28400",68.4270690014962,6.28809341368332
"AT2G28410",-11.3529363849889,6.49640938103355
"AT2G28470",-5.8716190736541,5.72276728961799
"AT2G28550",-12.7688943385652,5.95023885639929
"AT2G28570",17.3705562835825,5.50342856313463
"AT2G28605",-24200.4442044936,193.190772980679
"AT2G28660",-45081.8709302526,209.28889190052
"AT2G28720",-18.4951498255871,6.46460600531357
"AT2G28890",26.3336005044031,7.13351772959564
"AT2G28950",-10.6229948849325,6.18862061439694
"AT2G29110",19.85671943115,5.66420032598861
"AT2G29120",6.91498341487064,4.338035027
"AT2G29180",-10.3096898995481,6.58288465899884
"AT2G29290",-22.9616274838091,6.76593093335151
"AT2G29300",-6.74471146185964,5.27906892482306
"AT2G29320",-19.6601958575941,6.81993967090356
"AT2G29350",31.4437841485877,6.67850919394677
"AT2G29360",-24.368370862831,7.55252629373486
"AT2G29400",6.92231413798405,5.78917659397007
"AT2G29410",22.0703212856089,6.9307603567007
"AT2G29420",4.00359455753357,5.50124233691746
"AT2G29460",45.1279150892191,6.1688795496439
"AT2G29470",28.5400510999683,6.21270974681838
"AT2G29490",5.82671650409981,5.62226325451584
"AT2G29500",26.5331498272678,5.64292998621715
"AT2G29510",-5.60394610028107,6.31140764549467
"AT2G29630",-15.4244121068674,7.27491472191287
"AT2G29670",-5.01027490629954,5.37166310188548
"AT2G29720",39.889165641091,5.86221758538797
"AT2G29970",-13.8396242384774,6.13841537133105
"AT2G29990",21058.6649413556,94.0106238498446
"AT2G30020",15.0837432282813,4.82044366659457
"AT2G30100",-6.34632048238098,4.60511612221519
"AT2G30140",16.1557633487281,5.94437475590131
"AT2G30250",33.9711322221675,6.30746417351927
"AT2G30360",77.7267575284528,12.2811914264522
"AT2G30390",-29.2130486021915,8.73701820639535
"AT2G30420",-9449.54659348757,91.7595294510181
"AT2G30424",-6.72952086284153,5.80957896242611
"AT2G30440",8.8876786024579,4.82410873842752
"AT2G30460",-25.808062018106,9.71848326132387
"AT2G30520",-5.15352398545557,5.30897431755083
"AT2G30550",62.6713029016175,9.12870231745362
"AT2G30720",14.5879291980409,5.73454098139582
"AT2G30750",39.7524146137696,5.61898513530612
"AT2G30766",-14.618016336736,5.90517252423492
"AT2G30770",43.6122687079178,6.42855145377934
"AT2G30790",-8.46034205361422,5.82843834402158
"AT2G30870",20.6484553374468,6.65594383965563
"AT2G30990",10.3533873790945,5.18855111974459
"AT2G31020",14.5928320891586,5.2464126451325
"AT2G31070",-14.8143637845077,5.88017690544587
"AT2G31090",21532.5543083494,218.154809983628
"AT2G31230",6.65792772125327,5.02897949726033
"AT2G31380",-14.6610061572332,6.48235410564465
"AT2G31560",-12148.413816333,150.714691375333
"AT2G31730",2.49593098954871,3.73338738325729
"AT2G31750",-8.21954430269548,5.60761250036165
"AT2G31865",32.6116813835256,5.9151643194116
"AT2G31880",29.5579014946295,6.10909669501868
"AT2G31945",13.8531555181111,4.91938605214752
"AT2G31990",15.0603199742641,5.57170381152051
"AT2G32010",-10571.6757944573,103.759755548022
"AT2G32020",7.5020719008458,3.83036523254048
"AT2G32030",27.2798715761792,3.92187266745322
"AT2G32090",-9.68536550485407,5.9476298280246
"AT2G32130",20.4170386280649,4.77311757538703
"AT2G32140",37.9719232991957,4.75070036599215
"AT2G32150",16582.9615517992,161.633386617711
"AT2G32190",44.6953076178926,4.93628631522704
"AT2G32200",23.3505691347617,4.44860204459758
"AT2G32210",74.3660111085118,6.39459311570757
"AT2G32240",24.9975685225318,6.30766309629597
"AT2G32250",10.9970740127373,5.29768507819677
"AT2G32290",-16.4724784033107,7.49610575376644
"AT2G32480",-37.8088085129149,9.82667085402787
"AT2G32487",-13003.8518352485,130.222519440294
"AT2G32530",-46499.5434965289,425.113691327512
"AT2G32540",-21.3479970212912,7.35441788233192
"AT2G32560",-19.2102085721599,6.38504928545392
"AT2G32680",17.370679067602,4.77090382744021
"AT2G32800",6.6270498478639,4.6150550461458
"AT2G32950",-9.96867861411611,6.55528990216879
"AT2G33110",21.8912153238849,5.67938635352157
"AT2G33120",12.2344138942958,5.79544782920215
"AT2G33180",-9.64757513727767,6.51362690301675
"AT2G33250",-6284.98684656522,79.0973648614992
"AT2G33330",-10.9078303227287,6.1114428244356
"AT2G33490",5.66629102839938,5.00669896815767
"AT2G33500",-10.2183965217236,6.56615179515555
"AT2G33580",20.2952663224862,4.83324751128226
"AT2G33700",9.73190168209453,6.36317571328337
"AT2G33710",18.7264727080895,5.23008439272848
"AT2G33855",-11.8182022265679,6.40088822130794
"AT2G33860",-14.8891549315032,7.26888360242496
"AT2G34010",-3.1378502730096,4.79720929205445
"AT2G34060",-26995.0193364041,85.5821839110464
"AT2G34070",8997.55252372146,87.2023680076622
"AT2G34170",-7516.10508669597,53.759965435963
"AT2G34250",8.34191937816524,6.55078860960398
"AT2G34310",-17621.7715932163,105.22785744011
"AT2G34355",6.50521119928113,6.00369659149583
"AT2G34430",-7.30406591144835,6.05927552826825
"AT2G34500",36.8552699718778,5.88136872453485
"AT2G34510",-4.53641157810157,5.58994985782034
"AT2G34620",-11.1488269554127,5.78852473046341
"AT2G34925",-22052.703619527,115.720948272103
"AT2G34930",16.5569190928067,3.30897416052318
"AT2G35060",-8.06949688277409,5.85463137004479
"AT2G35130",-15446.478720229,187.620558724696
"AT2G35260",-24.2285514207773,7.5061405828007
"AT2G35658",23.200372321241,4.8479675099686
"AT2G35660",-16365.4342296958,74.9204499264783
"AT2G35710",15.4840607160136,3.84047881562159
"AT2G35800",-25121.2659931876,117.591182488015
"AT2G35830",-12.0712514130581,6.70774722298752
"AT2G35840",-4.19356814135701,5.83634502204872
"AT2G35930",46.2414435533669,5.91880199145319
"AT2G35960",-12.2614729662169,5.90444822301448
"AT2G35980",49.8475321092074,5.65312596995145
"AT2G36000",-18.378470636215,7.11119147207912
"AT2G36220",6.09506630459838,3.86690621774949
"AT2G36330",8.81821610979136,6.16802762582979
"AT2G36460",4.15526440850517,5.67289534292129
"AT2G36470",16.2587633096063,6.0211516210298
"AT2G36580",21.5447430874446,6.89753349979684
"AT2G36690",9.65299515138884,4.74021070251225
"AT2G36770",13.994963451259,4.88431162630114
"AT2G36800",2.11991411134304,4.73413329527008
"AT2G36990",-6255.40598189648,43.6000854590939
"AT2G37040",12.1933951217244,5.70208567556024
"AT2G37110",23.8768083085964,6.3922237189447
"AT2G37170",-13.3939477540855,6.11552262408038
"AT2G37380",-9.53215601936242,5.44974364708008
"AT2G37430",30.9968644493414,4.23045774029674
"AT2G37450",-38.5857504983468,8.78184737680568
"AT2G37460",-4.2423229594764,5.5312358701086
"AT2G37630",-8.57994249352656,5.33517582337375
"AT2G37710",18.7939837381293,6.31350942491265
"AT2G37940",16.7924876503162,4.66268847668949
"AT2G37950",-14761.573949609,209.483309746461
"AT2G37970",27.0883600006948,7.08964588509403
"AT2G37980",22.8587879807452,5.61659890458732
"AT2G38120",-20.3591104222584,7.24245566130096
"AT2G38210",-38313.2247923948,134.333036730207
"AT2G38240",14.5898323774129,5.559810794138
"AT2G38250",13.9349780109538,5.52727896143276
"AT2G38290",30.0348041567344,5.74346155049267
"AT2G38310",8.0708703122913,4.9445008230601
"AT2G38340",19.1331800573106,5.91380795100501
"AT2G38360",29280.6354528776,205.553897217722
"AT2G38460",-78541.8699265434,194.42125743791
"AT2G38470",38.8081193195557,4.79058560006822
"AT2G38490",4.98062167451951,5.14684384593722
"AT2G38760",-5.31968705668357,5.49400266379728
"AT2G38790",31.2996903755693,6.08975478019453
"AT2G38820",-16.1980856453524,7.6617258640772
"AT2G38860",42.3301899447977,7.45455072787745
"AT2G38870",11.0141069307626,5.94709764475465
"AT2G39010",-5.35976877289702,5.68133285905313
"AT2G39030",17.0890526474087,5.96938683825397
"AT2G39200",2.60204957474558,4.4613338667384
"AT2G39210",70.7971845895319,8.70736883582686
"AT2G39350",7.50499439949502,5.54515711914957
"AT2G39400",9.19133102546686,4.79623979479657
"AT2G39420",75239.21055596,225.153757137712
"AT2G39470",-8399.65570890393,79.5291641974566
"AT2G39518",39.2425538460045,5.79621247071515
"AT2G39530",29.6692332946322,6.33744934242162
"AT2G39650",22.4416566566907,4.40915329780352
"AT2G39660",15.9955467865796,4.41240228564117
"AT2G39705",-8160.06745261766,232.830375110426
"AT2G39710",NA,NA
"AT2G39840",13.0544648195126,6.65084304772765
"AT2G39870",-7.50783111920147,6.23067033375829
"AT2G39930",-10.9316094851778,6.46643293738582
"AT2G40000",24.7967028187839,4.41421653148993
"AT2G40095",23.9644511521072,4.6733323349059
"AT2G40130",-31.8302802890152,8.14720808513797
"AT2G40140",36.8432166648439,4.67476388395263
"AT2G40180",17.1082784771706,5.8671495090699
"AT2G40270",10.211164284368,4.99930200427269
"AT2G40435",-10.1945194789283,5.26550283537936
"AT2G40460",-9.17904328102278,5.48556631962217
"AT2G40475",-25.5643168075357,7.01843023318076
"AT2G40480",-12.5075641996473,7.47139199190389
"AT2G40540",-9.51752730979134,6.28752363732814
"AT2G40570",-7.10527036345528,5.70087584152351
"AT2G40610",-28594.6407047181,98.119606100002
"AT2G40750",24.3034832272957,5.57956106280432
"AT2G41010",18.43053843129,4.65775748240872
"AT2G41050",-21.9920487309379,8.17822944780468
"AT2G41090",11.4679190114203,5.9506265737721
"AT2G41100",40.2357445690965,4.94699014073509
"AT2G41110",20.5493125598007,6.37426040391874
"AT2G41160",29.0356287821397,7.54954696227901
"AT2G41230",8.70372618725483,5.48935250766244
"AT2G41290",-9.90694586033504,6.18625478875838
"AT2G41310",-7.80051984708992,4.74901698230342
"AT2G41312",-10.0990521871703,5.66952458328782
"AT2G41342",11.0630306656746,5.07385822384643
"AT2G41380",228.865000152639,15.4014341519804
"AT2G41410",58.5813256740145,8.36336514165774
"AT2G41420",13.6997049885548,6.07554924901441
"AT2G41430",8.78363312160225,3.93107828861116
"AT2G41560",-19702.1408705263,80.7592011288078
"AT2G41640",13.9342262205762,4.44369942555646
"AT2G41730",10.331094533186,4.73363140978128
"AT2G41820",-5.69277352414736,5.58228849225838
"AT2G41835",29.2471880158364,4.79527219399488
"AT2G41880",18.3592325021997,5.94141209510375
"AT2G41905",67.2618614736635,12.7702122743341
"AT2G41940",-11.496711353283,5.58777452529011
"AT2G41950",-5589.09801874652,50.0656503872372
"AT2G42010",27690.7902780651,245.319302460431
"AT2G42040",-25.8881720798591,8.38347242470149
"AT2G42170",-8398.06868543868,64.9365163317962
"AT2G42190",-22.4145736394261,6.41473592891684
"AT2G42200",-12.347035956055,6.49191108516253
"AT2G42220",-19.4450644143155,8.09627490728308
"AT2G42300",-5.19865380430549,5.56794825688631
"AT2G42350",9.89683701629786,4.85150308379701
"AT2G42360",24.6426068555013,4.79386716444082
"AT2G42380",-7.71839540830752,5.89434967531679
"AT2G42690",-9.10076151845417,6.10512465907014
"AT2G42750",-23.93200989522,7.7005264581166
"AT2G42890",23.8380359656764,7.49639024790915
"AT2G42950",15.6967303715862,4.58172592888903
"AT2G42975",-228.280487414448,16.769635023766
"AT2G43000",25.3367572733706,6.72352661810603
"AT2G43160",39.7577829655605,10.2403078641951
"AT2G43200",-19.9928989935794,7.36516930936413
"AT2G43290",4171.35185632645,112.401224100377
"AT2G43320",25.5028740742043,5.5033600935244
"AT2G43340",-12.6891722544082,6.45012464907734
"AT2G43530",-5.14923597248956,4.94946175387917
"AT2G43535",-7.28841744544577,5.60054582770249
"AT2G43570",62792.5866502949,109.615931285872
"AT2G43590",NA,NA
"AT2G43620",97.3373513565589,9.45668014924758
"AT2G43820",3.52334895680621,5.93397415889832
"AT2G43900",-6793.8646249591,68.1241938814667
"AT2G44080",12.9550590985685,4.58031632977906
"AT2G44180",8.82323161853706,5.83134881044391
"AT2G44210",-9.05022228570504,6.04208884627284
"AT2G44280",30.9810264217798,7.85558357478282
"AT2G44290",35.9803805317839,6.57593291955934
"AT2G44370",5.80167929986718,3.64074741312
"AT2G44490",9.20738462403393,4.20864985988953
"AT2G44500",22.4497139472904,4.41653594584577
"AT2G44578",21.966171973614,5.70650396355504
"AT2G44600",21.0336393767236,5.96516028585556
"AT2G44740",-6.61790022841516,5.79910441786924
"AT2G44790",15.2128773895352,5.90461626056108
"AT2G44840",25.6379191931017,3.91961195136167
"AT2G44920",-2487.55719814974,56.6811367816107
"AT2G45010",10.8621868435734,6.05113206436697
"AT2G45180",-19.5731388761608,7.0651217501757
"AT2G45190",-8.60377830376914,5.87903859224082
"AT2G45220",68.1315108303662,7.43899167344574
"AT2G45250",-13.6643205022847,6.93261420804955
"AT2G45300",10.2361121884355,6.69935373475844
"AT2G45340",-8432.00275041864,59.1820667207386
"AT2G45560",-17.1746079525967,6.7222169210347
"AT2G45570",13.3633044266256,5.96110837896649
"AT2G45590",-8.61388778490788,5.72558285863441
"AT2G45660",-10570.6426118375,154.432624236852
"AT2G45680",2036.87898731264,18.8840404507212
"AT2G45740",-20.3179643283293,8.13882802008448
"AT2G45760",56.9991632022619,5.68109524045152
"AT2G45820",-6.32341091069345,5.98857553102432
"AT2G45910",11.6456698352054,5.71074431756866
"AT2G45920",10.9398423428326,6.51276402789159
"AT2G45960",-11.3688870813642,6.56123598894377
"AT2G46030",-9.09892651340531,5.47654606116583
"AT2G46140",16.1053740597424,6.68948467278681
"AT2G46150",4.24012298816839,5.4150714204257
"AT2G46240",49.5615841629622,7.96215053534976
"AT2G46250",-10.2517003343387,6.01379109140793
"AT2G46330",14.2484607875791,4.51838797227251
"AT2G46400",48.9649999388617,4.82205222126527
"AT2G46430",15.6529101772721,5.35130163058021
"AT2G46440",16.146969483082,5.40177930553365
"AT2G46500",18.1833157930518,5.55879829995747
"AT2G46600",9.46981746045988,3.83154300085691
"AT2G46620",24.6765135787031,5.87375235605919
"AT2G46690",-20.0425386414254,6.96344258553309
"AT2G46710",-10.8736284008812,5.45016323072835
"AT2G46810",-230.469543156726,22.279754304757
"AT2G46870",-26.4607270077201,8.93703124852066
"AT2G47000",9.7928264671281,5.24969159461806
"AT2G47060",5.6236360212754,3.85536750304799
"AT2G47130",44.3767788471158,5.99781924755985
"AT2G47140",29.9766145037536,5.31003201492059
"AT2G47370",-9203.25457127546,93.5536044311495
"AT2G47450",-30.647567205349,8.34368091544557
"AT2G47490",4.33667518505654,5.65917035261425
"AT2G47560",18851.4186700958,85.6383751410592
"AT2G47730",36.079157575406,6.48844138109561
"AT2G47800",51.3227388022889,8.57682023169259
"AT2G47930",-7.86241528920202,6.18283891957935
"AT2G48010",15.1727808860838,6.02692755852107
"AT2G48020",-3.65115364982328,5.36601939435872
"AT3G01180",-33.5213598846058,9.11495951166766
"AT3G01290",45.7351380210177,5.33092194546166
"AT3G01430",5.54023913464379,4.11509619146546
"AT3G01440",-17.7796905206986,7.17081828739639
"AT3G01490",-11265.5451333111,60.6641161017494
"AT3G01650",41.2451067664135,9.00349531122725
"AT3G01660",-15400.0554963912,132.225298221018
"AT3G01690",-8.72271047481258,6.80589220295527
"AT3G01720",12242.1063604444,112.003938468138
"AT3G01820",17.0348020859227,5.55143532286694
"AT3G01830",53.4796648243614,4.52307806172469
"AT3G01860",-14.3977699423453,7.09313296191757
"AT3G01970",21.1049965675929,6.08570970476039
"AT3G01980",-8.13668023127442,6.22822278595897
"AT3G02060",-51.1981089727697,11.8250087488452
"AT3G02070",9.49505486727372,4.94764514173324
"AT3G02230",4.61308842876229,6.0279124323124
"AT3G02360",14.2515447188148,6.37848059129523
"AT3G02380",-9.71065923757978,5.28479657471118
"AT3G02520",7.81516829443755,5.96441616411536
"AT3G02550",13.1489058018778,4.33403316830534
"AT3G02610",9.22129456977308,4.86527977299822
"AT3G02690",-20.463838825445,7.28477817213191
"AT3G02770",10.0122026858591,6.19739022439099
"AT3G02800",21.1854949464919,4.23828841629809
"AT3G02830",-105.184082933814,13.9984361115087
"AT3G02840",44.4562415777486,4.62437055340776
"AT3G02870",-14.9795572462845,7.41335324271997
"AT3G03310",10.0755243908356,6.11338152076576
"AT3G03440",6.70120148988186,5.50904209393115
"AT3G03610",17.1895162246957,5.84498782505732
"AT3G03770",-2716.83541097193,46.0893838021764
"AT3G03820",-22.179940633517,7.12224046837039
"AT3G03830",-12.0089390521483,5.5685876305451
"AT3G03840",-17.033265217931,6.18678735762417
"AT3G03850",-230.101024153179,17.0974904840393
"AT3G04010",37.6139173982692,8.64819093129973
"AT3G04060",5.14893345166616,5.61385205620723
"AT3G04120",2.57850461559741,5.61293451781512
"AT3G04140",-16784.6736061363,89.4398653445532
"AT3G04210",16.3174744437157,4.85886999610843
"AT3G04220",14.7072462387237,4.71635590501354
"AT3G04300",4.54250514530892,4.0125374703113
"AT3G04445",NA,NA
"AT3G04580",8.69297989797414,4.9955766402302
"AT3G04640",31.5125169991404,4.77806768768327
"AT3G04670",10.7576565066712,5.95091391349279
"AT3G04720",42.8253570508428,9.39626719035669
"AT3G04730",-31.774721137625,10.0894033544767
"AT3G04760",-704.981232548546,24.8718038078534
"AT3G04860",-8.80936035731516,5.39800973883353
"AT3G04910",-13.5304751075086,6.78663604969377
"AT3G04940",-22.4812995614881,8.59066797881099
"AT3G05050",7.8212011418027,5.76323923303165
"AT3G05100",-12.2831331693321,7.11672905214908
"AT3G05160",-9497.92932451841,49.9370936427703
"AT3G05165",-6.48560507259187,5.61852696901635
"AT3G05180",-36674.9304620689,160.147630673019
"AT3G05200",27.2240377767716,4.87146545246742
"AT3G05320",6.98001686719082,3.87707553021252
"AT3G05360",22.6680714759714,6.0915718151727
"AT3G05410",-507.597427140852,29.4113469725034
"AT3G05500",46.553711829795,7.64382460279717
"AT3G05580",11.8076124684605,4.65675922127468
"AT3G05880",-12.2774788503618,6.54815843206125
"AT3G05900",-3.23995195029079,5.66655920503488
"AT3G05910",-5.74017148199925,5.78299935327006
"AT3G05936",-8.6390728329714,4.82905408147344
"AT3G06125",-11.871513884289,6.37884267358479
"AT3G06145",-15.4517098799619,6.07579201869447
"AT3G06300",5.40312938414851,5.59615174639869
"AT3G06420",24.3123349208075,8.12241516202683
"AT3G06430",-88.3838682549404,15.0957879914508
"AT3G06440",-71358.1239545809,148.899309333143
"AT3G06483",-6.06135875918433,5.66295438661457
"AT3G06510",-5821.46442276271,43.6351343719113
"AT3G06570",-19.8940468111913,7.73212737759107
"AT3G06750",-7.70208539129812,5.36036503227009
"AT3G06770",-8.30004381144063,5.5378648525894
"AT3G06868",-19.904389963264,6.21314506338653
"AT3G06880",-3.12899697493091,5.55098334720048
"AT3G06890",34.5592701101662,5.64026293653983
"AT3G07090",25.5104567750403,7.17857967934332
"AT3G07195",61.6073148679031,7.16404823103897
"AT3G07310",-11.6661135786079,5.96854132640328
"AT3G07340",-5.8685973010341,5.23975942133456
"AT3G07360",-3.97812395044703,5.14411412650637
"AT3G07370",14.3198892320246,6.0079022225884
"AT3G07390",21.8562539436872,5.71372710649442
"AT3G07500",-7.07405402063021,5.33493336474914
"AT3G07580",13.5222611677926,5.9682201596681
"AT3G07700",12.6040506831944,6.42851096195227
"AT3G07720",17.5971808297704,5.93876404066264
"AT3G07780",9.27134626316608,4.89765685832439
"AT3G08010",-221.114879134904,17.3984086287537
"AT3G08510",-154.494891440573,15.7801593505857
"AT3G08600",-13919.9557400146,59.8041417583901
"AT3G08710",6.82148700845203,4.37680178732783
"AT3G08720",19.6810049835576,4.33795741364612
"AT3G08760",10.9009993651363,4.74670945158476
"AT3G08970",19723.8810818889,80.122893669999
"AT3G09000",5.60269754454237,5.06022098579168
"AT3G09010",29.4120681881889,5.64942744783206
"AT3G09020",37.555137702116,5.99780310639837
"AT3G09032",8.87198155646803,4.6265608028726
"AT3G09035",-7.81231391761104,6.02564473935258
"AT3G09050",-15.3105019070907,7.05601964595891
"AT3G09270",13.9526135280732,5.44963060399551
"AT3G09280",12.4029257604708,4.95261481352368
"AT3G09350",25.910425585344,5.8590464374884
"AT3G09405",28.5059992314566,5.68889139018555
"AT3G09440",33.41686833763,6.74626173794131
"AT3G09490",7.35813575675123,5.01438311756576
"AT3G09520",14.5073018449941,4.43296342586575
"AT3G09580",-3.19672927920467,5.22434555418099
"AT3G09770",-11.8252756380212,7.59033147769974
"AT3G09810",7.39838458569438,6.17432138143632
"AT3G09830",27.0669322532266,5.8834248227634
"AT3G09840",7.7918068006593,5.86406536407378
"AT3G09870",17.4544109558615,3.71897692101022
"AT3G09940",31809.7150513,106.133524427758
"AT3G09980",-18.0512435574528,7.02460001820601
"AT3G10160",-10074.5924796814,60.3691534958593
"AT3G10230",-16.0634360448963,7.7520245237871
"AT3G10300",16.4722148250544,4.94999796159193
"AT3G10405",-32.7056514213153,7.82508345483252
"AT3G10500",20.2047477714886,5.56874578937524
"AT3G10520",-14.3180458044751,6.44366730576413
"AT3G10525",-10.6203025019958,5.48757980882095
"AT3G10540",4.4529745735809,5.12099133617218
"AT3G10640",14.1663627919235,4.76434585737346
"AT3G10660",NA,NA
"AT3G10800",22864.1495971289,235.508482077279
"AT3G10815",39.1783064614925,6.13452762739397
"AT3G10840",-6.82559034638378,5.77624177307781
"AT3G10930",18.2589890257501,4.35981759276557
"AT3G10985",22.7482467242767,4.90061070291449
"AT3G11010",18.3032559651764,5.31702592051554
"AT3G11230",5.41404271199508,5.78712708261266
"AT3G11270",3.48709416858644,5.57179616049228
"AT3G11320",9.45241202576316,5.77121006445166
"AT3G11340",60.319178010448,6.92874859406361
"AT3G11620",-5.87148312985733,5.44743038762347
"AT3G11650",8722.5700483964,210.466462867086
"AT3G11670",-10.0636442019282,5.89430666931906
"AT3G11820",25.7446103096197,4.89924209215201
"AT3G11840",31.5868628757084,5.10212062348081
"AT3G11930",-9.01115210857593,6.1493838410978
"AT3G12040",3030.24961712831,52.7514374811467
"AT3G12210",-17.72390778373,8.03536403312771
"AT3G12345",-14.5588185000632,7.52045116855073
"AT3G12360",6.33491668240036,4.589815510315
"AT3G12580",57.4239735225676,6.8005163524793
"AT3G12685",-13211.1526748842,63.8666321090533
"AT3G12740",23.8859580372798,5.31895296769806
"AT3G12830",16.9968894291853,4.36453661076364
"AT3G12920",-6.15825343882045,5.59554396874735
"AT3G13000",-4.34886425727813,5.45759861141505
"AT3G13040",-13.6441632615284,6.82374073046043
"AT3G13050",10.6362194862106,5.33645491420154
"AT3G13061",-5.39877855321092,4.97632648263693
"AT3G13080",28.6553579175993,5.30956891399574
"AT3G13100",35.8006152793485,5.96428903171333
"AT3G13235",7.0998793688274,6.10525676326007
"AT3G13310",66051.1099840494,306.146746576282
"AT3G13330",17.4625440650153,6.93600593076053
"AT3G13360",-1592.96572996101,38.1496775784191
"AT3G13380",21.7634765905354,4.95655434837393
"AT3G13430",15.4155998293718,5.67423451599759
"AT3G13432",13.7814559011862,5.96545660289564
"AT3G13433",25.327745472932,6.11836847201558
"AT3G13437",14080.5751953855,636.438980514063
"AT3G13610",37.7279289627477,6.13294274572489
"AT3G13672",NA,NA
"AT3G13750",-26786.2363814093,83.8340740334718
"AT3G13790",8.16129274651624,5.76474670980368
"AT3G13910",37.7049376415402,7.21085145741815
"AT3G13950",43.486999194486,5.99822096976427
"AT3G14050",30.1320671435494,5.15965751054261
"AT3G14067",-5.9963190015748,6.01341393131345
"AT3G14090",11.8821858233154,5.71744575870731
"AT3G14150",-19293.7476921159,96.5013056446396
"AT3G14170",-112190.335305362,153.89120540775
"AT3G14200",47.0022134492112,8.95688215018206
"AT3G14210",-20.7146244127817,7.80437707104674
"AT3G14415",-26.6546955795997,9.16685564583576
"AT3G14470",19.6891382349349,5.77239747208996
"AT3G14620",20.5032294867572,6.06295611884474
"AT3G14650",-13.1569660666689,6.74161807558673
"AT3G14700",13.8661568993361,6.67600703223535
"AT3G14760",-7.60519541601847,4.97128671212101
"AT3G14810",-9.55325501579081,6.14668329528064
"AT3G14840",10.3412605185535,5.76681779930283
"AT3G14860",-29832.5419113076,92.4052135377641
"AT3G14980",-158.99484510115,16.206537762315
"AT3G14990",20.1455663135811,5.73971355686363
"AT3G15030",-18.518640422402,7.44898531368654
"AT3G15095",-20.0823235335079,7.00185307148452
"AT3G15115",-10.004850564309,4.83797820135233
"AT3G15210",8.18764386649837,4.24772625373454
"AT3G15300",NA,NA
"AT3G15340",6.54184083813799,5.83435245667648
"AT3G15352",12.0608704336364,6.49683641976961
"AT3G15354",-5667.31956989368,64.6617462716793
"AT3G15356",32.1998984720305,6.0231850660533
"AT3G15430",10.3052105014471,6.01771642155672
"AT3G15518",36.4597164365139,5.48993595871976
"AT3G15570",-12.8321368743626,5.75690647758595
"AT3G15760",9.33919959049932,4.76213535623955
"AT3G15770",20.4299364312895,5.7308950634288
"AT3G15840",-9.72678474763539,6.49078908852369
"AT3G15850",-750.935077836165,25.8918465529139
"AT3G15900",-94.021191907031,14.8578405782158
"AT3G15990",5047.4931237156,38.5950927536302
"AT3G16030",9.75281110738937,4.90177074546384
"AT3G16050",10.2594927534846,5.33624099839286
"AT3G16175",-65.3176758200252,12.2663658281976
"AT3G16240",-56.172457072083,11.8435398417703
"AT3G16250",-33.0641260674539,8.5359583075421
"AT3G16270",7.6642087974774,5.89942320655515
"AT3G16330",7.135513563786,5.80513148552924
"AT3G16370",-7.2842564795239,5.65451402926651
"AT3G16510",17.2953260203418,4.58564962901805
"AT3G16520",-10.5759709653259,6.51329340866299
"AT3G16530",39.7267256717154,6.44142085220463
"AT3G16565",7.83922142179457,5.37322054388486
"AT3G16720",24.0493277594,4.71324947759498
"AT3G16860",14.9441108546009,4.60562403790988
"AT3G17040",-5569.03095254497,47.6486340004391
"AT3G17110",39.3496920737005,8.06061959606084
"AT3G17170",-58917.4717968012,208.226980243097
"AT3G17240",7493.90444288456,89.7216001382962
"AT3G17410",16.4457027792373,5.69619289163026
"AT3G17420",12.760105742868,6.26693054429987
"AT3G17470",-12.2746238108894,6.4106963055729
"AT3G17510",-68693.9029548276,257.006597972066
"AT3G17609",19385.8227367356,74.7673223296393
"AT3G17668",-66139.928021707,169.325356573937
"AT3G17690",31.0984140630834,4.82034295727804
"AT3G17700",14.3884464064344,5.63512981575935
"AT3G17800",8.26381195403171,6.12651289819889
"AT3G17930",-10.2960329615132,6.54652718341681
"AT3G18050",-19.2752615497222,6.55422420344855
"AT3G18110",-43.1311498731971,10.2596153585008
"AT3G18250",146.1083357305,9.74939816502986
"AT3G18260",3.2516276771545,5.70066454268014
"AT3G18440",9.92099521517094,5.27762287394904
"AT3G18490",-10.8031409513806,5.78856878639201
"AT3G18560",50097.7518343971,861.668567327938
"AT3G18690",12.5392947956321,5.24590223806296
"AT3G18800",-15995.0535996487,174.411024864944
"AT3G18830",28.7706164979537,7.29995901204873
